"date","value","group","region","type"
"2021-04-08",56,"60-69","lombardia","previous_infection"
"2021-04-08",55,"70-79","lombardia","previous_infection"
"2021-04-08",304,"80-89","lombardia","previous_infection"
"2021-04-08",22,"over90","lombardia","previous_infection"
"2021-04-08",1,"10-19","lombardia","previous_infection"
"2021-04-09",60,"20-29","lombardia","previous_infection"
"2021-04-09",73,"30-39","lombardia","previous_infection"
"2021-04-09",102,"40-49","lombardia","previous_infection"
"2021-04-09",120,"50-59","lombardia","previous_infection"
"2021-04-09",73,"60-69","lombardia","previous_infection"
"2021-04-09",67,"70-79","lombardia","previous_infection"
"2021-04-09",355,"80-89","lombardia","previous_infection"
"2021-04-09",29,"over90","lombardia","previous_infection"
"2021-04-09",3,"10-19","lombardia","previous_infection"
"2021-04-10",32,"20-29","lombardia","previous_infection"
"2021-04-10",37,"30-39","lombardia","previous_infection"
"2021-04-10",69,"40-49","lombardia","previous_infection"
"2021-04-10",85,"50-59","lombardia","previous_infection"
"2021-04-10",64,"60-69","lombardia","previous_infection"
"2021-04-10",78,"70-79","lombardia","previous_infection"
"2021-04-10",380,"80-89","lombardia","previous_infection"
"2021-04-10",53,"over90","lombardia","previous_infection"
"2021-04-10",1,"10-19","lombardia","previous_infection"
"2021-04-11",26,"20-29","lombardia","previous_infection"
"2021-04-11",36,"30-39","lombardia","previous_infection"
"2021-04-11",59,"40-49","lombardia","previous_infection"
"2021-04-11",73,"50-59","lombardia","previous_infection"
"2021-04-11",54,"60-69","lombardia","previous_infection"
"2021-04-11",21,"70-79","lombardia","previous_infection"
"2021-04-11",264,"80-89","lombardia","previous_infection"
"2021-04-11",10,"over90","lombardia","previous_infection"
"2021-04-11",2,"10-19","lombardia","previous_infection"
"2021-04-12",38,"20-29","lombardia","previous_infection"
"2021-04-12",36,"30-39","lombardia","previous_infection"
"2021-04-12",57,"40-49","lombardia","previous_infection"
"2021-04-12",83,"50-59","lombardia","previous_infection"
"2021-04-12",40,"60-69","lombardia","previous_infection"
"2021-04-12",405,"70-79","lombardia","previous_infection"
"2021-04-12",31,"80-89","lombardia","previous_infection"
"2021-04-12",5,"over90","lombardia","previous_infection"
"2021-04-12",1,"10-19","lombardia","previous_infection"
"2021-04-13",29,"20-29","lombardia","previous_infection"
"2021-04-13",33,"30-39","lombardia","previous_infection"
"2021-04-13",49,"40-49","lombardia","previous_infection"
"2021-04-13",62,"50-59","lombardia","previous_infection"
"2021-04-13",54,"60-69","lombardia","previous_infection"
"2021-04-13",427,"70-79","lombardia","previous_infection"
"2021-04-13",32,"80-89","lombardia","previous_infection"
"2021-04-13",5,"over90","lombardia","previous_infection"
"2021-04-13",0,"10-19","lombardia","previous_infection"
"2021-04-14",24,"20-29","lombardia","previous_infection"
"2021-04-14",35,"30-39","lombardia","previous_infection"
"2021-04-14",49,"40-49","lombardia","previous_infection"
"2021-04-14",63,"50-59","lombardia","previous_infection"
"2021-04-14",52,"60-69","lombardia","previous_infection"
"2021-04-14",479,"70-79","lombardia","previous_infection"
"2021-04-14",36,"80-89","lombardia","previous_infection"
"2021-04-14",18,"over90","lombardia","previous_infection"
"2021-04-14",0,"10-19","lombardia","previous_infection"
"2021-04-15",19,"20-29","lombardia","previous_infection"
"2021-04-15",42,"30-39","lombardia","previous_infection"
"2021-04-15",67,"40-49","lombardia","previous_infection"
"2021-04-15",83,"50-59","lombardia","previous_infection"
"2021-04-15",46,"60-69","lombardia","previous_infection"
"2021-04-15",502,"70-79","lombardia","previous_infection"
"2021-04-15",34,"80-89","lombardia","previous_infection"
"2021-04-15",12,"over90","lombardia","previous_infection"
"2021-04-15",1,"10-19","lombardia","previous_infection"
"2021-04-16",46,"20-29","lombardia","previous_infection"
"2021-04-16",46,"30-39","lombardia","previous_infection"
"2021-04-16",88,"40-49","lombardia","previous_infection"
"2021-04-16",98,"50-59","lombardia","previous_infection"
"2021-04-16",58,"60-69","lombardia","previous_infection"
"2021-04-16",583,"70-79","lombardia","previous_infection"
"2021-04-16",41,"80-89","lombardia","previous_infection"
"2021-04-16",10,"over90","lombardia","previous_infection"
"2021-04-16",2,"10-19","lombardia","previous_infection"
"2021-04-17",18,"20-29","lombardia","previous_infection"
"2021-04-17",25,"30-39","lombardia","previous_infection"
"2021-04-17",30,"40-49","lombardia","previous_infection"
"2021-04-17",35,"50-59","lombardia","previous_infection"
"2021-04-17",50,"60-69","lombardia","previous_infection"
"2021-04-17",577,"70-79","lombardia","previous_infection"
"2021-04-17",24,"80-89","lombardia","previous_infection"
"2021-04-17",13,"over90","lombardia","previous_infection"
"2021-04-17",1,"10-19","lombardia","previous_infection"
"2021-04-18",17,"20-29","lombardia","previous_infection"
"2021-04-18",16,"30-39","lombardia","previous_infection"
"2021-04-18",19,"40-49","lombardia","previous_infection"
"2021-04-18",38,"50-59","lombardia","previous_infection"
"2021-04-18",22,"60-69","lombardia","previous_infection"
"2021-04-18",567,"70-79","lombardia","previous_infection"
"2021-04-18",18,"80-89","lombardia","previous_infection"
"2021-04-18",9,"over90","lombardia","previous_infection"
"2021-04-18",4,"10-19","lombardia","previous_infection"
"2021-04-19",34,"20-29","lombardia","previous_infection"
"2021-04-19",63,"30-39","lombardia","previous_infection"
"2021-04-19",102,"40-49","lombardia","previous_infection"
"2021-04-19",131,"50-59","lombardia","previous_infection"
"2021-04-19",113,"60-69","lombardia","previous_infection"
"2021-04-19",852,"70-79","lombardia","previous_infection"
"2021-04-19",65,"80-89","lombardia","previous_infection"
"2021-04-19",13,"over90","lombardia","previous_infection"
"2021-04-19",5,"10-19","lombardia","previous_infection"
"2021-04-20",47,"20-29","lombardia","previous_infection"
"2021-04-20",60,"30-39","lombardia","previous_infection"
"2021-04-20",87,"40-49","lombardia","previous_infection"
"2021-04-20",145,"50-59","lombardia","previous_infection"
"2021-04-20",208,"60-69","lombardia","previous_infection"
"2021-04-20",904,"70-79","lombardia","previous_infection"
"2021-04-20",68,"80-89","lombardia","previous_infection"
"2021-04-20",36,"over90","lombardia","previous_infection"
"2021-04-20",2,"10-19","lombardia","previous_infection"
"2021-04-21",37,"20-29","lombardia","previous_infection"
"2021-04-21",52,"30-39","lombardia","previous_infection"
"2021-04-21",84,"40-49","lombardia","previous_infection"
"2021-04-21",114,"50-59","lombardia","previous_infection"
"2021-04-21",230,"60-69","lombardia","previous_infection"
"2021-04-21",817,"70-79","lombardia","previous_infection"
"2021-04-21",79,"80-89","lombardia","previous_infection"
"2021-04-21",24,"over90","lombardia","previous_infection"
"2021-04-21",4,"10-19","lombardia","previous_infection"
"2021-04-22",36,"20-29","lombardia","previous_infection"
"2021-04-22",42,"30-39","lombardia","previous_infection"
"2021-04-22",76,"40-49","lombardia","previous_infection"
"2021-04-22",126,"50-59","lombardia","previous_infection"
"2021-04-22",264,"60-69","lombardia","previous_infection"
"2021-04-22",852,"70-79","lombardia","previous_infection"
"2021-04-22",87,"80-89","lombardia","previous_infection"
"2021-04-22",22,"over90","lombardia","previous_infection"
"2021-04-22",2,"10-19","lombardia","previous_infection"
"2021-04-23",50,"20-29","lombardia","previous_infection"
"2021-04-23",69,"30-39","lombardia","previous_infection"
"2021-04-23",76,"40-49","lombardia","previous_infection"
"2021-04-23",114,"50-59","lombardia","previous_infection"
"2021-04-23",327,"60-69","lombardia","previous_infection"
"2021-04-23",780,"70-79","lombardia","previous_infection"
"2021-04-23",80,"80-89","lombardia","previous_infection"
"2021-04-23",18,"over90","lombardia","previous_infection"
"2021-04-23",5,"10-19","lombardia","previous_infection"
"2021-04-24",35,"20-29","lombardia","previous_infection"
"2021-04-24",43,"30-39","lombardia","previous_infection"
"2021-04-24",71,"40-49","lombardia","previous_infection"
"2021-04-24",105,"50-59","lombardia","previous_infection"
"2021-04-24",305,"60-69","lombardia","previous_infection"
"2021-04-24",708,"70-79","lombardia","previous_infection"
"2021-04-24",78,"80-89","lombardia","previous_infection"
"2021-04-24",17,"over90","lombardia","previous_infection"
"2021-04-24",4,"10-19","lombardia","previous_infection"
"2021-04-25",52,"20-29","lombardia","previous_infection"
"2021-04-25",48,"30-39","lombardia","previous_infection"
"2021-04-25",69,"40-49","lombardia","previous_infection"
"2021-04-25",110,"50-59","lombardia","previous_infection"
"2021-04-25",267,"60-69","lombardia","previous_infection"
"2021-04-25",699,"70-79","lombardia","previous_infection"
"2021-04-25",43,"80-89","lombardia","previous_infection"
"2021-04-25",6,"over90","lombardia","previous_infection"
"2021-04-25",8,"10-19","lombardia","previous_infection"
"2021-04-26",73,"20-29","lombardia","previous_infection"
"2021-04-26",63,"30-39","lombardia","previous_infection"
"2021-04-26",120,"40-49","lombardia","previous_infection"
"2021-04-26",145,"50-59","lombardia","previous_infection"
"2021-04-26",584,"60-69","lombardia","previous_infection"
"2021-04-26",813,"70-79","lombardia","previous_infection"
"2021-04-26",62,"80-89","lombardia","previous_infection"
"2021-04-26",8,"over90","lombardia","previous_infection"
"2021-04-26",8,"10-19","lombardia","previous_infection"
"2021-04-27",79,"20-29","lombardia","previous_infection"
"2021-04-27",82,"30-39","lombardia","previous_infection"
"2021-04-27",105,"40-49","lombardia","previous_infection"
"2021-04-27",188,"50-59","lombardia","previous_infection"
"2021-04-27",588,"60-69","lombardia","previous_infection"
"2021-04-27",764,"70-79","lombardia","previous_infection"
"2021-04-27",89,"80-89","lombardia","previous_infection"
"2021-04-27",15,"over90","lombardia","previous_infection"
"2021-04-27",13,"10-19","lombardia","previous_infection"
"2021-04-28",101,"20-29","lombardia","previous_infection"
"2021-04-28",77,"30-39","lombardia","previous_infection"
"2021-04-28",141,"40-49","lombardia","previous_infection"
"2021-04-28",195,"50-59","lombardia","previous_infection"
"2021-04-28",724,"60-69","lombardia","previous_infection"
"2021-04-28",695,"70-79","lombardia","previous_infection"
"2021-04-28",74,"80-89","lombardia","previous_infection"
"2021-04-28",6,"over90","lombardia","previous_infection"
"2021-04-28",13,"10-19","lombardia","previous_infection"
"2021-04-29",129,"20-29","lombardia","previous_infection"
"2021-04-29",113,"30-39","lombardia","previous_infection"
"2021-04-29",175,"40-49","lombardia","previous_infection"
"2021-04-29",436,"50-59","lombardia","previous_infection"
"2021-04-29",924,"60-69","lombardia","previous_infection"
"2021-04-29",752,"70-79","lombardia","previous_infection"
"2021-04-29",93,"80-89","lombardia","previous_infection"
"2021-04-29",43,"over90","lombardia","previous_infection"
"2021-04-29",30,"10-19","lombardia","previous_infection"
"2021-04-30",115,"20-29","lombardia","previous_infection"
"2021-04-30",111,"30-39","lombardia","previous_infection"
"2021-04-30",184,"40-49","lombardia","previous_infection"
"2021-04-30",523,"50-59","lombardia","previous_infection"
"2021-04-30",977,"60-69","lombardia","previous_infection"
"2021-04-30",696,"70-79","lombardia","previous_infection"
"2021-04-30",85,"80-89","lombardia","previous_infection"
"2021-04-30",11,"over90","lombardia","previous_infection"
"2021-04-30",19,"10-19","lombardia","previous_infection"
"2021-05-01",61,"20-29","lombardia","previous_infection"
"2021-05-01",49,"30-39","lombardia","previous_infection"
"2021-05-01",95,"40-49","lombardia","previous_infection"
"2021-05-01",270,"50-59","lombardia","previous_infection"
"2021-05-01",722,"60-69","lombardia","previous_infection"
"2021-05-01",543,"70-79","lombardia","previous_infection"
"2021-05-01",47,"80-89","lombardia","previous_infection"
"2021-05-01",9,"over90","lombardia","previous_infection"
"2021-05-01",16,"10-19","lombardia","previous_infection"
"2021-05-02",88,"20-29","lombardia","previous_infection"
"2021-05-02",66,"30-39","lombardia","previous_infection"
"2021-05-02",108,"40-49","lombardia","previous_infection"
"2021-05-02",270,"50-59","lombardia","previous_infection"
"2021-05-02",717,"60-69","lombardia","previous_infection"
"2021-05-02",578,"70-79","lombardia","previous_infection"
"2021-05-02",37,"80-89","lombardia","previous_infection"
"2021-05-02",5,"over90","lombardia","previous_infection"
"2021-05-02",10,"10-19","lombardia","previous_infection"
"2021-05-03",86,"20-29","lombardia","previous_infection"
"2021-05-03",93,"30-39","lombardia","previous_infection"
"2021-05-03",123,"40-49","lombardia","previous_infection"
"2021-05-03",275,"50-59","lombardia","previous_infection"
"2021-05-03",983,"60-69","lombardia","previous_infection"
"2021-05-03",606,"70-79","lombardia","previous_infection"
"2021-05-03",72,"80-89","lombardia","previous_infection"
"2021-05-03",8,"over90","lombardia","previous_infection"
"2021-05-03",14,"10-19","lombardia","previous_infection"
"2021-05-04",89,"20-29","lombardia","previous_infection"
"2021-05-04",66,"30-39","lombardia","previous_infection"
"2021-05-04",178,"40-49","lombardia","previous_infection"
"2021-05-04",292,"50-59","lombardia","previous_infection"
"2021-05-04",995,"60-69","lombardia","previous_infection"
"2021-05-04",552,"70-79","lombardia","previous_infection"
"2021-05-04",63,"80-89","lombardia","previous_infection"
"2021-05-04",10,"over90","lombardia","previous_infection"
"2021-05-04",20,"10-19","lombardia","previous_infection"
"2021-05-05",110,"20-29","lombardia","previous_infection"
"2021-05-05",110,"30-39","lombardia","previous_infection"
"2021-05-05",180,"40-49","lombardia","previous_infection"
"2021-05-05",314,"50-59","lombardia","previous_infection"
"2021-05-05",1133,"60-69","lombardia","previous_infection"
"2021-05-05",499,"70-79","lombardia","previous_infection"
"2021-05-05",60,"80-89","lombardia","previous_infection"
"2021-05-05",11,"over90","lombardia","previous_infection"
"2021-05-05",20,"10-19","lombardia","previous_infection"
"2021-05-06",117,"20-29","lombardia","previous_infection"
"2021-05-06",132,"30-39","lombardia","previous_infection"
"2021-05-06",208,"40-49","lombardia","previous_infection"
"2021-05-06",402,"50-59","lombardia","previous_infection"
"2021-05-06",1093,"60-69","lombardia","previous_infection"
"2021-05-06",425,"70-79","lombardia","previous_infection"
"2021-05-06",71,"80-89","lombardia","previous_infection"
"2021-05-06",20,"over90","lombardia","previous_infection"
"2021-05-06",29,"10-19","lombardia","previous_infection"
"2021-05-07",110,"20-29","lombardia","previous_infection"
"2021-05-07",129,"30-39","lombardia","previous_infection"
"2021-05-07",239,"40-49","lombardia","previous_infection"
"2021-05-07",335,"50-59","lombardia","previous_infection"
"2021-05-07",916,"60-69","lombardia","previous_infection"
"2021-05-07",387,"70-79","lombardia","previous_infection"
"2021-05-07",69,"80-89","lombardia","previous_infection"
"2021-05-07",15,"over90","lombardia","previous_infection"
"2021-05-07",25,"10-19","lombardia","previous_infection"
"2021-05-08",140,"20-29","lombardia","previous_infection"
"2021-05-08",122,"30-39","lombardia","previous_infection"
"2021-05-08",228,"40-49","lombardia","previous_infection"
